,img_path,resize_x,resize_y,mus_1_x,mus_1_y,mus_1_type,mus_1_area,mus_2_x,mus_2_y,mus_2_type,mus_2_area,mus_3_x,mus_3_y,mus_3_type,mus_3_area,mus_1_rmse,mus_2_rmse,mus_3_rmse,mus_4_rmse,rmse_mean,rmse_dev
57,img1639.png,2.0,2.0,350.94024658203125,411.8323669433594,1,7085.810174364497,54.95146942138672,287.81402587890625,2,6261.359286843443,81.65020751953125,214.0459747314453,2.0,7378.487345313319,9.972710913342809,10.990165208706848,9.103108398437527,,10.021994840162394,0.9444932664545709
58,img1677.png,2.0,2.0,427.4470520019531,351.1749572753906,1,8546.924188888957,522.69482421875,265.0537414550781,1,7134.262015117391,613.0365600585938,229.06134033203125,1.0,6668.339199310559,10.45074170521903,4.761253083279314,10.57291729736329,,8.594970695287211,3.320658784833757
59,img1692.png,2.0,2.0,610.93701171875,389.43310546875,1,6085.784958940084,500.6895446777344,229.03175354003906,1,7096.310793376352,62.29469299316406,44.01801300048828,1.0,8799.777139152191,10.146247243235337,6.995342005988363,12.212505615234363,,9.784698288152688,2.6273060854421217
60,img1753.png,2.0,2.0,218.8736114501953,199.82159423828125,1,7433.714827293839,612.8218994140625,149.0281982421875,1,5885.314829646508,73.19882202148438,40.49322509765625,1.0,8448.069036192195,9.479586703753597,17.822114790421708,10.256416076660145,,12.519372523611816,4.608706177422431
61,img1765.png,2.0,2.0,605.087158203125,421.96160888671875,1,8877.03375915215,146.23960876464844,433.6778869628906,2,7066.019096275981,182.1622772216797,351.5885925292969,2.0,6530.962469462322,13.27920752628168,6.915813366172259,10.532537536621064,,10.242519476358334,3.191595081724433
62,img1816.png,2.0,2.0,150.87696838378906,394.7727355957031,1,8069.439356448834,180.1082763671875,131.2190399169922,1,7067.49973295163,355.9920959472656,89.86703491210938,1.0,7725.2406512613525,16.91888851879763,5.648981067091597,13.682371398925795,,12.083413661605007,5.802603112122032
63,img1899.png,2.0,2.0,44.99627685546875,453.10498046875,2,4149.409379907896,75.51036834716797,366.94134521484375,2,7756.338739101399,532.645751953125,131.29808044433594,1.0,7247.781381194392,10.04128796108612,17.89164112694627,12.67982019042968,,13.53758309282069,3.9948503231937615
64,img1936.png,2.0,2.0,73.86189270019531,454.43023681640625,2,6829.894199803974,89.6319808959961,388.1377868652344,2,8530.654138507345,412.1878356933594,293.4363708496094,1.0,7576.457193741396,21.21004585636689,11.852404174420592,12.788290710449203,,15.283580247078895,5.153757548200623
65,img1966.png,2.0,2.0,212.8172607421875,450.78668212890625,1,7375.175252254664,251.99832153320312,164.94415283203125,1,7274.533246149359,74.99612426757812,103.35204315185547,1.0,7292.523092766794,14.337429824124868,7.003287710596538,18.341582031249985,,13.22743318865713,5.750069471189267
66,img2003.png,2.0,2.0,592.017822265625,389.766357421875,2,3413.526865175967,361.3809509277344,210.69300842285156,1,7586.016889661011,,,,,8.685233439529412,4.7065397963658455,18.033210876464835,,10.47499470412003,6.84123340907606
67,img2062.png,2.0,2.0,311.9326171875,438.7792663574219,1,6459.416065370953,73.05946350097656,62.880069732666016,1,7475.443916574635,494.6294860839844,83.49034118652344,1.0,8675.927782594421,8.060178146571502,25.018121532798162,17.484413146972656,,16.854237608780775,8.496517044019784
68,img2132.png,2.0,2.0,187.25267028808594,406.1719970703125,1,7545.539041490789,46.741050720214844,280.38958740234375,1,7532.258627212,,,,,12.395083003419757,8.083103845913925,16.674054626464837,,12.38408049193284,4.295485958527434
69,img2158.png,2.0,2.0,593.7273559570312,402.3692932128906,1,6955.221837124721,556.4907836914062,104.50452423095703,1,6260.338398737275,289.92156982421875,93.53190612792969,1.0,7772.6253581016645,8.203870020253163,13.231654118911123,12.175050964355464,,11.203525034506583,2.6509526985512224
